X,Y,gml_id,cleabs,date_creation,date_modification,date_d_apparition,date_de_confirmation,sources,identifiants_sources,route,numero,abscisse,ordre,cote,statut,type_de_pr,libelle,identifiant_de_section,code_insee_du_departement,lien_vers_route_nommee,gestionnaire
2.96508622,46.31323242,,POIN_REP0000002480597993,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"27",26249,27,U,PR valide,PR,"03 RD0068 PR27","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
3.0228733,46.23415554,,POIN_REP0000002480597994,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"14",13311,14,U,PR valide,PR,"03 RD0068 PR14","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
2.99775413,46.2577675,,POIN_REP0000002480597995,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"19",18252,19,U,PR valide,PR,"03 RD0068 PR19","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
2.97752569,46.27377851,,POIN_REP0000002480597996,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"22",21217,22,U,PR valide,PR,"03 RD0068 PR22","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
2.9634365,46.4542115,,POIN_REP0000002480597997,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"47",46069,47,U,PR valide,PR,"03 RD0068 PR47","03-D68-U-4","03",ROUTNOMM0000000106099151,Allier
2.96139905,46.52020675,,POIN_REP0000002480597998,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"56",55118,56,U,PR valide,PR,"03 RD0068 PR56","03-D68-U-4","03",ROUTNOMM0000000106099151,Allier
2.95513052,46.43390682,,POIN_REP0000002480597999,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"44",43190,44,U,PR valide,PR,"03 RD0068 PR44","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
2.97129757,46.48965382,,POIN_REP0000002480598000,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"52",51110,52,U,PR valide,PR,"03 RD0068 PR52","03-D68-U-4","03",ROUTNOMM0000000106099151,Allier
3.07451896,46.21221931,,POIN_REP0000002480598001,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"8",7289,8,U,PR valide,PR,"03 RD0068 PR8","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
3.03169735,46.22547549,,POIN_REP0000002480598002,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"12",11290,12,U,PR valide,PR,"03 RD0068 PR12","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
2.99637329,46.25124439,,POIN_REP0000002480598003,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"18",17269,18,U,PR valide,PR,"03 RD0068 PR18","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
2.96119938,46.5111815,,POIN_REP0000002480598004,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"55",54095,55,U,PR valide,PR,"03 RD0068 PR55","03-D68-U-4","03",ROUTNOMM0000000106099151,Allier
2.93919826,46.39907948,,POIN_REP0000002480598005,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"38",37194,38,U,PR valide,PR,"03 RD0068 PR38","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
2.96708207,46.44746729,,POIN_REP0000002480598006,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"46",45124,46,U,PR valide,PR,"03 RD0068 PR46","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
2.95587736,46.31877074,,POIN_REP0000002480598007,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"28",27252,28,U,PR valide,PR,"03 RD0068 PR28","03-D68-U-1","03",ROUTNOMM0000000106099151,Allier
2.99984816,46.24058727,,POIN_REP0000002480598008,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"16",15297,16,U,PR valide,PR,"03 RD0068 PR16","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
3.0104254,46.23546666,,POIN_REP0000002480598009,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"15",14282,15,U,PR valide,PR,"03 RD0068 PR15","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
3.11621464,46.18104739,,POIN_REP0000002480598010,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"4",3272,4,U,PR valide,PR,"03 RD0068 PR4","03-D68-U-6","03",ROUTNOMM0000000106099151,Allier
2.97655042,46.28903779,,POIN_REP0000002480598011,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"24",23259,24,U,PR valide,PR,"03 RD0068 PR24","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
3.06692319,46.21868589,,POIN_REP0000002480598012,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"9",8286,9,U,PR valide,PR,"03 RD0068 PR9","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
2.9631146,46.46206968,,POIN_REP0000002480598013,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"48",47049,48,U,PR valide,PR,"03 RD0068 PR48","03-D68-U-4","03",ROUTNOMM0000000106099151,Allier
2.9815602,46.28188443,,POIN_REP0000002480598014,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"23",22251,23,U,PR valide,PR,"03 RD0068 PR23","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
2.93271106,46.37606714,,POIN_REP0000002480598015,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"35",34173,35,U,PR valide,PR,"03 RD0068 PR35","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
2.95666223,46.50267333,,POIN_REP0000002480598016,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"54",53088,54,U,PR valide,PR,"03 RD0068 PR54","03-D68-U-4","03",ROUTNOMM0000000106099151,Allier
2.92777813,46.38458164,,POIN_REP0000002480598017,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"36",35205,36,U,PR valide,PR,"03 RD0068 PR36","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
2.93891242,46.36836443,,POIN_REP0000002480598018,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"34",33187,34,U,PR valide,PR,"03 RD0068 PR34","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
2.68920709,46.35808729,,POIN_REP0000002480597895,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D39,"3",3837,3,U,PR valide,PR,"03 RD0039 PR3","03-D39-U-9","03",ROUTNOMM0000000106099014,Allier
2.97509593,46.48249522,,POIN_REP0000002480598019,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"51",50104,51,U,PR valide,PR,"03 RD0068 PR51","03-D68-U-4","03",ROUTNOMM0000000106099151,Allier
3.13460515,46.17001235,,POIN_REP0000002480598020,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"2",1303,2,U,PR valide,PR,"03 RD0068 PR2","03-D68-U-6","03",ROUTNOMM0000000106099151,Allier
2.94483973,46.42816458,,POIN_REP0000002480598021,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"43",42176,43,U,PR valide,PR,"03 RD0068 PR43","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
2.94699004,46.40638613,,POIN_REP0000002480598022,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"39",38201,39,U,PR valide,PR,"03 RD0068 PR39","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
2.95794379,46.5284077,,POIN_REP0000002480598023,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"57",56108,57,U,PR valide,PR,"03 RD0068 PR57","03-D68-U-4","03",ROUTNOMM0000000106099151,Allier
3.1392744,46.16158987,,POIN_REP0000002480598024,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"1",296,1,U,PR valide,PR,"03 RD0068 PR1","03-D68-U-6","03",ROUTNOMM0000000106099151,Allier
2.94169209,46.41730345,,POIN_REP0000002480598025,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"41",40188,41,U,PR valide,PR,"03 RD0068 PR41","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
3.05525327,46.21893799,,POIN_REP0000002480598026,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"10",9295,10,U,PR valide,PR,"03 RD0068 PR10","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
3.12615568,46.17672887,,POIN_REP0000002480598027,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"3",2306,3,U,PR valide,PR,"03 RD0068 PR3","03-D68-U-6","03",ROUTNOMM0000000106099151,Allier
3.07929265,46.20347959,,POIN_REP0000002480598029,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"7",6241,7,U,PR valide,PR,"03 RD0068 PR7","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
2.95854876,46.44141884,,POIN_REP0000002480598030,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"45",44175,45,U,PR valide,PR,"03 RD0068 PR45","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
2.94708967,46.41372224,,POIN_REP0000002480598031,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"40",39201,40,U,PR valide,PR,"03 RD0068 PR40","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
2.93117139,46.39202879,,POIN_REP0000002480598032,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"37",36197,37,U,PR valide,PR,"03 RD0068 PR37","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
2.98605508,46.26199802,,POIN_REP0000002480598033,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"20",19280,20,U,PR valide,PR,"03 RD0068 PR20","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
2.94470461,46.36098535,,POIN_REP0000002480598034,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"33",32207,33,U,PR valide,PR,"03 RD0068 PR33","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
2.97665576,46.29786788,,POIN_REP0000002480598035,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"25",24267,25,U,PR valide,PR,"03 RD0068 PR25","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
3.09309051,46.18902897,,POIN_REP0000002480598036,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"6",5276,6,U,PR valide,PR,"03 RD0068 PR6","03-D68-U-6","03",ROUTNOMM0000000106099151,Allier
2.95600418,46.32752788,,POIN_REP0000002480598037,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"29",28246,29,U,PR valide,PR,"03 RD0068 PR29","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
3.03391802,46.23301998,,POIN_REP0000002480598038,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"13",12286,13,U,PR valide,PR,"03 RD0068 PR13","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
3.0436638,46.22260529,,POIN_REP0000002480598039,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"11",10285,11,U,PR valide,PR,"03 RD0068 PR11","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
2.9545864,46.33651134,,POIN_REP0000002480598040,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"30",29248,30,U,PR valide,PR,"03 RD0068 PR30","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
3.10500409,46.18536532,,POIN_REP0000002480598041,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"5",4269,5,U,PR valide,PR,"03 RD0068 PR5","03-D68-U-6","03",ROUTNOMM0000000106099151,Allier
2.94330445,46.42308703,,POIN_REP0000002480598042,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"42",41186,42,U,PR valide,PR,"03 RD0068 PR42","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
2.95075785,46.54429857,,POIN_REP0000002480598043,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"59",58072,59,U,PR valide,PR,"03 RD0068 PR59","03-D68-U-4","03",ROUTNOMM0000000106099151,Allier
2.96347853,46.49654634,,POIN_REP0000002480598044,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"53",52111,53,U,PR valide,PR,"03 RD0068 PR53","03-D68-U-4","03",ROUTNOMM0000000106099151,Allier
2.95535702,46.3448536,,POIN_REP0000002480598045,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"31",30216,31,U,PR valide,PR,"03 RD0068 PR31","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
2.97628684,46.26781529,,POIN_REP0000002480598046,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"21",20273,21,U,PR valide,PR,"03 RD0068 PR21","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
2.97231108,46.30627644,,POIN_REP0000002480598047,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"26",25266,26,U,PR valide,PR,"03 RD0068 PR26","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
2.94431026,46.55147844,,POIN_REP0000002480598048,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"60",59017,60,U,PR valide,PR,"03 RD0068 PR60","03-D68-U-4","03",ROUTNOMM0000000106099151,Allier
2.96819797,46.47518183,,POIN_REP0000002480598049,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"50",49092,50,U,PR valide,PR,"03 RD0068 PR50","03-D68-U-4","03",ROUTNOMM0000000106099151,Allier
2.94874453,46.35252283,,POIN_REP0000002480598050,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"32",31214,32,U,PR valide,PR,"03 RD0068 PR32","03-D68-U-2","03",ROUTNOMM0000000106099151,Allier
3.29273037,46.31119228,,POIN_REP0000002480594733,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"0",0,0,U,PR0 valide,PR0,"03 RD0987 PR0","03-D987-U-1","03",ROUTNOMM0000000106099148,Allier
3.1056048,46.21118075,,POIN_REP0000002480594700,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"19",19112,19,U,PR valide,PR,"03 RD0987 PR19","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.26764377,46.29383238,,POIN_REP0000002480594701,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"3",3038,3,U,PR valide,PR,"03 RD0987 PR3","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.27816014,46.29905249,,POIN_REP0000002480594702,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"2",2041,2,U,PR valide,PR,"03 RD0987 PR2","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.21434643,46.26963398,,POIN_REP0000002480594703,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"8",8054,8,U,PR valide,PR,"03 RD0987 PR8","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
2.98337457,46.18780428,,POIN_REP0000002480594704,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"30",30096,30,U,PR valide,PR,"03 RD0987 PR30","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.029745,46.18773137,,POIN_REP0000002480594705,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"26",26136,26,U,PR valide,PR,"03 RD0987 PR26","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.08357858,46.20240675,,POIN_REP0000002480594706,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"21",21153,21,U,PR valide,PR,"03 RD0987 PR21","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.23435257,46.28098655,,POIN_REP0000002480594707,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"6",6027,6,U,PR valide,PR,"03 RD0987 PR6","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.20396041,46.26418444,,POIN_REP0000002480594708,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"9",9052,9,U,PR valide,PR,"03 RD0987 PR9","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.01774154,46.18715577,,POIN_REP0000002480594709,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"27",27154,27,U,PR valide,PR,"03 RD0987 PR27","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.17769393,46.24507612,,POIN_REP0000002480594710,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"12",12060,12,U,PR valide,PR,"03 RD0987 PR12","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.2880349,46.30467847,,POIN_REP0000002480594711,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"1",1032,1,U,PR valide,PR,"03 RD0987 PR1","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.11703771,46.21500742,,POIN_REP0000002480594712,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"18",18103,18,U,PR valide,PR,"03 RD0987 PR18","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.16563931,46.24213352,,POIN_REP0000002480594713,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"13",13050,13,U,PR valide,PR,"03 RD0987 PR13","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.06385694,46.19794143,,POIN_REP0000002480594714,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"23",23109,23,U,PR valide,PR,"03 RD0987 PR23","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
2.96315457,46.17709276,,POIN_REP0000002480594715,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"32",32098,32,U,PR valide,PR,"03 RD0987 PR32","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.24520493,46.28592715,,POIN_REP0000002480594716,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"5",5018,5,U,PR valide,PR,"03 RD0987 PR5","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.25664425,46.28902572,,POIN_REP0000002480594717,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"4",4047,4,U,PR valide,PR,"03 RD0987 PR4","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.00605648,46.19121547,,POIN_REP0000002480594718,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"28",28163,28,U,PR valide,PR,"03 RD0987 PR28","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.03954717,46.19367518,,POIN_REP0000002480594719,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"25",25127,25,U,PR valide,PR,"03 RD0987 PR25","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.07420364,46.20254922,,POIN_REP0000002480594720,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"22",22100,22,U,PR valide,PR,"03 RD0987 PR22","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.13640322,46.226458,,POIN_REP0000002480594721,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"16",16086,16,U,PR valide,PR,"03 RD0987 PR16","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.12749975,46.22015865,,POIN_REP0000002480594722,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"17",17095,17,U,PR valide,PR,"03 RD0987 PR17","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
2.97315784,46.18261554,,POIN_REP0000002480594723,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"31",31105,31,U,PR valide,PR,"03 RD0987 PR31","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.15321668,46.23985199,,POIN_REP0000002480594724,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"14",14059,14,U,PR valide,PR,"03 RD0987 PR14","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.19375986,46.25883268,,POIN_REP0000002480594725,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"10",10042,10,U,PR valide,PR,"03 RD0987 PR10","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
2.99465293,46.18955321,,POIN_REP0000002480594726,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"29",29172,29,U,PR valide,PR,"03 RD0987 PR29","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.22493636,46.27490388,,POIN_REP0000002480594727,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"7",7036,7,U,PR valide,PR,"03 RD0987 PR7","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.05113362,46.19720586,,POIN_REP0000002480594728,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"24",24118,24,U,PR valide,PR,"03 RD0987 PR24","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.14541647,46.23276553,,POIN_REP0000002480594729,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"15",15077,15,U,PR valide,PR,"03 RD0987 PR15","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.18452918,46.25256266,,POIN_REP0000002480594730,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"11",11051,11,U,PR valide,PR,"03 RD0987 PR11","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
2.95284536,46.17244515,,POIN_REP0000002480594731,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"33",33107,33,U,PR valide,PR,"03 RD0987 PR33","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.09374809,46.20811779,,POIN_REP0000002480594732,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D987,"20",20121,20,U,PR valide,PR,"03 RD0987 PR20","03-D987-U-2","03",ROUTNOMM0000000106099148,Allier
3.27736717,46.10618152,,POIN_REP0000002480594444,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D272,"0",0,0,U,PR0 valide,PR0,"03 RD0272 PR0","03-D272-U-1","03",ROUTNOMM0000000106099226,Allier
3.27989453,46.09734236,,POIN_REP0000002480594440,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D272,"1",1027,1,U,PR valide,PR,"03 RD0272 PR1","03-D272-U-1","03",ROUTNOMM0000000106099226,Allier
3.26726077,46.06747007,,POIN_REP0000002480594441,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D272,"4",4135,4,U,PR valide,PR,"03 RD0272 PR4","03-D272-U-2","03",ROUTNOMM0000000106099226,Allier
3.27090932,46.08039343,,POIN_REP0000002480594442,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D272,"3",3076,3,U,PR valide,PR,"03 RD0272 PR3","03-D272-U-1","03",ROUTNOMM0000000106099226,Allier
3.27461567,46.08900136,,POIN_REP0000002480594443,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D272,"2",2052,2,U,PR valide,PR,"03 RD0272 PR2","03-D272-U-1","03",ROUTNOMM0000000106099226,Allier
3.39780675,46.14086179,,POIN_REP0000002480594977,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D6E,"0",0,0,U,PR0 valide,PR0,"03 RD0006E PR0","03-D6E-U-10","03",ROUTNOMM0000000106099159,Allier
3.41455266,46.14700365,,POIN_REP0000002480594975,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D6E,"2",1973,2,U,PR valide,PR,"03 RD0006E PR2","03-D6E-U-6","03",ROUTNOMM0000000106099159,Allier
